PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,ACCTYPE,ACCDEPEND,ACCDEPENDURL,ACCDEPENDURLW
10007149,10007149,UGLABMXFU01,01,16401,0,,
10007149,10007149,UGLABMXFU01,01,13601,0,,
10007149,10007149,UGLACRAFU01,01,16401,0,,
10007149,10007149,UGLACRAFU01,01,13601,0,,
10007149,10007149,UGLACRXFU01,01,16401,0,,
10007149,10007149,UGLACRXFU01,01,13601,0,,
10007149,10007149,UGLAELAFU01,01,16401,0,,
10007149,10007149,UGLAELAFU01,01,13601,0,,
10007149,10007149,UGLALSPFU01,01,16401,0,,
10007149,10007149,UGLALSPFU01,01,13601,0,,
10007149,10007149,UGLAPOAFU01,01,13601,0,,
10007149,10007149,UGLAPOAFU01,01,16401,0,,
10007149,10007149,UGLAPOXFU01,01,16401,0,,
10007149,10007149,UGLAPOXFU01,01,13601,0,,
10007149,10007149,UGLAWSXFU01,01,16401,0,,
10007149,10007149,UGLAWSXFU01,01,13601,0,,
10007149,10007149,UGLAWXXFU01,01,13601,0,,
10007149,10007149,UGLAWXXFU01,01,16401,0,,
10007149,10007149,UGMARIFFU01,01,09601,0,,
10007149,10007149,UGMARIXFU01,01,09601,0,,
10007149,10007149,UGMATHFFU02,01,08602,0,,
10007149,10007149,UGMATHXFU01,01,08602,0,,
10007149,10007149,UGMECEFFU01,01,09906,0,,
10007149,10007149,UGMECEFFU01,01,09402,0,,
10007149,10007149,UGMECELFU01,01,09901,0,,
10007149,10007149,UGMECELFU01,01,09401,0,,
10007149,10007149,UGMECEMFU01,01,09901,0,,
10007149,10007149,UGMECEMFU01,01,09401,0,,
10007149,10007149,UGMECEPFU01,01,09906,0,,
10007149,10007149,UGMECEPFU01,01,09402,0,,
10007149,10007149,UGMECEXFU01,01,09906,0,,
10007149,10007149,UGMECEXFU01,01,09402,0,,
10007149,10007149,UGMIDWXFU01,01,11106,0,,
10007149,10007149,UGMKMPPFU01,01,03501,0,,
10007149,10007149,UGMKTGAFU01,01,03501,0,,
10007149,10007149,UGMKTGPFU01,01,03501,0,,
10007149,10007149,UGMKTGXFU01,01,03501,0,,
10007149,10007149,UGMKTMAFU01,01,03501,0,,
10007149,10007149,UGMKTMXFU01,01,03501,0,,
10007149,10007149,UGMUPDXFU01,01,10101,0,,
10007149,10007149,UGNURAXFU01,01,11102,0,,
10007149,10007149,UGNURCXFU01,01,11105,0,,
10007149,10007149,UGNURLXFU01,01,11104,0,,
10007149,10007149,UGNURMXFU01,01,11103,0,,
10007149,10007149,UGODPRXFU01,01,06907,0,,
10007149,10007149,UGPARAXFU01,01,06909,0,,
10007149,10007149,UGPCRIXFU01,01,02001,0,,
10007149,10007149,UGPHAPMFU01,01,08901,0,,
10007149,10007149,UGPHAPXFU01,01,08902,0,,
10007149,10007149,UGPHYSFFU01,01,08902,0,,
10007149,10007149,UGPHYSMFU01,01,08901,0,,
10007149,10007149,UGPHYSOXFU01,01,04601,0,,
10007149,10007149,UGPHYSOXFU01,01,06910,0,,
10007149,10007149,UGPHYSXFU01,01,08902,0,,
10007149,10007149,UGPSYCXFU01,01,02001,0,,
10007149,10007149,UGSOCWXFU01,01,06921,0,,
10007149,10007149,UGSPREXFU01,01,14201,0,,
10007149,10007149,UGTHPHMFU01,01,08901,0,,
10007149,10007149,UGTHPHXFU01,01,08902,0,,
10007150,10007150,UARC0001F1BA-F,01,12101,0,,
10007150,10007150,UARC0001X2BA-F,01,12101,0,,
10007150,10007150,UARC0001X2BA-F,01,00102,0,,
10007150,10007150,UASA0001F1BS-F,01,08903,0,,
10007150,10007150,UASA0001X1BS-F,01,08903,0,,
10007150,10007150,UASA0001X1MI-F,01,08903,0,,
10007150,10007150,UASC0001F1BS-F,01,07201,0,,
10007150,10007150,UASC0001P1BS-F,01,07201,0,,
10007150,10007150,UASC0001X1BS-F,01,07201,0,,
10007150,10007150,UBGY0001A2BS-F,01,13402,0,,
10007150,10007150,UBGY0001F1BS-F,01,13402,0,,
10007150,10007150,UBGY0001X1BS-F,01,13402,0,,
10007150,10007150,UBIC0001A1BS-F,01,13402,0,,
10007150,10007150,UBIC0001F1BS-F,01,13402,0,,
10007150,10007150,UBIC0001X1BS-F,01,13402,0,,
10007150,10007150,UBIO0001A1BS-F,01,07301,0,,
10007150,10007150,UBIO0001A1BS-F,01,13402,0,,
10007150,10007150,UBIO0001F1BS-F,01,13402,0,,
10007150,10007150,UBIO0001X1BS-F,01,07301,0,,
10007150,10007150,UBIO0001X1BS-F,01,13402,0,,
10007150,10007150,UBSM0001A1BS-F,01,04401,0,,
10007150,10007150,UBSM0001F1BS-F,01,04401,0,,
10007150,10007150,UBSM0001P1BS-F,01,04401,0,,
10007150,10007150,UBSM0001X1BS-F,01,04401,0,,
10007150,10007150,UBSM0001X1BS-F,02,04401,0,,
10007150,10007150,UCHE0001A1BS-F,01,12601,0,,
10007150,10007150,UCHE0001F1BS-F,01,12601,0,,
10007150,10007150,UCHE0001X1BS-F,01,12601,0,,
10007150,10007150,UCHE0001X1MH-F,01,12601,0,,
10007150,10007150,UCSC0001P1BS-F,01,01101,0,,
10007150,10007150,UCSC0001P1BS-F,01,01105,0,,
10007150,10007150,UCSC0001X1BS-F,01,01101,0,,
10007150,10007150,UCSC0001X1BS-F,01,01105,0,,
10007150,10007150,UCYB0001P1BS-F,01,01101,0,,
10007150,10007150,UCYB0001X1BS-F,01,01101,0,,
10007150,10007150,UFSC0001A1BS-F,01,05601,0,,
10007150,10007150,UFSC0001X1BS-F,01,05601,0,,
10007150,10007150,UFSC0001X1MS-F,01,05601,0,,
10007150,10007150,UILS0001A1LB-F,01,16401,0,,
10007150,10007150,UILS0001A1LB-F,01,13601,0,,
10007150,10007150,ULAW0001X1LB-F,01,13601,0,,
10007150,10007150,ULAW0001X1LB-F,01,16401,0,,
10007150,10007150,ULAW0001X1LB-F,02,16401,0,,
10007150,10007150,ULAW0001X1LB-F,02,13601,0,,
10007150,10007150,ULAWCRM2X1LB-F,01,13601,0,,
10007150,10007150,ULAWCRM2X1LB-F,02,13601,0,,
10007150,10007150,ULAWPLT2X1LB-F,01,13601,0,,
10007150,10007150,ULAWPLT2X1LB-F,02,13601,0,,
10007150,10007150,UMSG0001X1BZ-F,01,05901,0,,
10007150,10007150,UPAP0001A2MI-F,01,08901,0,,
10007150,10007150,UPAP0001F1BS-F,01,08902,0,,
10007150,10007150,UPAP0001X1BS-F,01,08902,0,,
10007150,10007150,UPAP0001X1MI-F,01,08901,0,,
10007150,10007150,UPFP0001X1BS-F,01,02001,0,,
10007150,10007150,UPHY0001A2MI-F,01,08901,0,,
10007150,10007150,UPHY0001F1BS-F,01,08902,0,,
10007150,10007150,UPHY0001X1BS-F,01,08902,0,,
10007150,10007150,UPHY0001X1MI-F,01,08901,0,,
10007150,10007150,UPSY0001A2BS-F,01,02001,0,,
10007150,10007150,UPSY0001X1BS-F,01,02001,0,,
10007150,10007150,UPSY0001X1BS-F,02,02001,0,,
10007150,10007150,USTH0001F1BS-F,01,14201,0,,
10007150,10007150,USTH0001F1BS-F,02,14201,0,,
10007150,10007150,USTR0001Z1BS-F,01,14201,0,,
10007150,10007150,USTR0001Z1BS-F,02,14201,0,,
10007150,10007150,USWK0001Z3BA-F,01,06921,0,,
10007151,10007151,ACCFINUB,01,00701,0,,
10007151,10007151,ACCFINUB,01,07501,0,,
10007151,10007151,ACCFINUB,01,03401,0,,
10007151,10007151,ACCFINUB,01,00601,0,,
10007151,10007151,ADVMKTUB,01,03501,0,,
10007151,10007151,AEGSFYUB,01,09906,0,,
10007151,10007151,ARCAFYUB,01,12102,0,,
10007151,10007151,ARCAFYUB,01,00102,0,,
10007151,10007151,ARCAFYUB,02,12102,0,,
10007151,10007151,ARCAFYUB,02,00102,0,,
10007151,10007151,ARCBOAUB,01,00102,0,,
10007151,10007151,ARCBOAUB,01,12102,0,,
10007151,10007151,ARCBOAUB,02,00102,0,,
10007151,10007151,ARCBOAUB,02,12102,0,,
10007151,10007151,BMSBMSUB,01,07301,0,,
10007151,10007151,BMSBMSUM,01,07301,0,,
10007151,10007151,BMSSFYUB,01,07301,0,,
10007151,10007151,BUSFINUB,01,00601,0,,
10007151,10007151,BUSFINUB,01,07501,0,,
10007151,10007151,BUSPRPUB,01,04401,0,,
10007151,10007151,CFRSFYUB,01,12602,0,,
10007151,10007151,CFRSFYUM,01,12601,0,,
10007151,10007151,CGPCMPUB,01,01103,0,,
10007151,10007151,CGPCMPUB,02,01103,0,,
10007151,10007151,CGPCMPUM,01,01101,0,,
10007151,10007151,CGPCMPUM,02,01101,0,,
10007151,10007151,CGPSFYUB,01,01103,0,,
10007151,10007151,CGPSFYUB,02,01103,0,,
10007151,10007151,CGPSFYUM,01,01101,0,,
10007151,10007151,CGPSFYUM,02,01101,0,,
10007151,10007151,CHMCHMUB,01,12602,0,,
10007151,10007151,CHMCHMUM,01,12601,0,,
10007151,10007151,CHMFRSUB,01,12602,0,,
10007151,10007151,CHMFRSUM,01,12601,0,,
10007151,10007151,CHMSFYUB,01,12602,0,,
10007151,10007151,CHMSFYUM,01,12601,0,,
10007151,10007151,CMPCMSUB,01,01103,0,,
10007151,10007151,CMPCMSUB,02,01103,0,,
10007151,10007151,CMPCMSUM,01,01101,0,,
10007151,10007151,CMPCMSUM,02,01101,0,,
10007151,10007151,CMPSFYUB,01,01103,0,,
10007151,10007151,CMPSFYUB,02,01103,0,,
10007151,10007151,CMPSFYUM,01,01101,0,,
10007151,10007151,CMPSFYUM,02,01101,0,,
10007151,10007151,EGRBCNUB,01,09906,0,,
10007151,10007151,EGREGRUB,01,09906,0,,
10007151,10007151,EGREGRUM,01,09901,0,,
10007151,10007151,EGRELCUB,01,09405,0,,
10007151,10007151,EGRELCUM,01,09401,0,,
10007151,10007151,ELESFYUB,01,09405,0,,
10007151,10007151,FRSFRSUB,01,05601,0,,
10007151,10007151,FRSSFYUB,01,05601,0,,
10007151,10007151,GEHGEHUB,01,20101,0,,
10007151,10007151,GEHGEHUM,01,20101,0,,
10007151,10007151,GEPGEPUB,01,20101,0,,
10007151,10007151,GEPGEPUM,01,20101,0,,
10007151,10007151,JOUJOUUB,01,10801,0,,
10007151,10007151,JOUMFYUB,01,10801,0,,
10007151,10007151,MCMSFYUB,01,08602,0,,
10007151,10007151,MCMSFYUM,01,08602,0,,
10007151,10007151,MECSFYUB,01,09906,0,,
10007151,10007151,MEDAUPUB,01,10101,0,,
10007151,10007151,MGTPRPUB,01,04401,0,,
10007151,10007151,MIDMIDUB,01,11106,0,,
10007151,10007151,MKTPRPUB,01,03501,0,,
10007151,10007151,MPHSFYUB,01,08602,0,,
10007151,10007151,MPHSFYUB,01,08902,0,,
10007151,10007151,MPHSFYUM,01,08602,0,,
10007151,10007151,MPHSFYUM,01,08901,0,,
10007151,10007151,MPLSFYUB,01,08602,0,,
10007151,10007151,MTHCMPUB,01,08602,0,,
10007151,10007151,MTHCMPUM,01,08602,0,,
10007151,10007151,MTHMTHUB,01,08602,0,,
10007151,10007151,MTHMTHUB,02,08602,0,,
10007151,10007151,MTHMTHUM,01,08602,0,,
10007151,10007151,MTHPHLUB,01,08602,0,,
10007151,10007151,MTHPHYUB,01,08902,0,,
10007151,10007151,MTHPHYUB,01,08602,0,,
10007151,10007151,MTHPHYUM,01,08901,0,,
10007151,10007151,MTHPHYUM,01,08602,0,,
10007151,10007151,MTHSFYUB,01,08602,0,,
10007151,10007151,MTHSFYUB,02,08602,0,,
10007151,10007151,MTHSFYUM,01,08602,0,,
10007151,10007151,NURCLDUB,01,11105,0,,
10007151,10007151,NURMNHUB,01,11103,0,,
10007151,10007151,NURNURUB,01,11102,0,,
10007151,10007151,NURPARUB,01,06909,0,,
10007151,10007151,PAPSFYUB,01,08902,0,,
10007151,10007151,PAPSFYUM,01,08901,0,,
10007151,10007151,PHRPHRUM,01,06201,0,,
10007151,10007151,PHRSFYUM,01,06201,0,,
10007151,10007151,PHYAPHUB,01,08902,0,,
10007151,10007151,PHYAPHUM,01,08901,0,,
10007151,10007151,PHYPHLUB,01,08902,0,,
10007151,10007151,PHYPHLUM,01,08901,0,,
10007151,10007151,PHYPHYUB,01,08902,0,,
10007151,10007151,PHYPHYUB,02,08902,0,,
10007151,10007151,PHYPHYUM,01,08901,0,,
10007151,10007151,PHYPHYUM,02,08901,0,,
10007151,10007151,PHYSFYUB,01,08902,0,,
10007151,10007151,PHYSFYUB,02,08902,0,,
10007151,10007151,PHYSFYUM,01,08901,0,,
10007151,10007151,PHYSFYUM,02,08901,0,,
10007151,10007151,PSYCPYUB,01,02001,0,,
10007151,10007151,PSYCPYUB,02,02001,0,,
10007151,10007151,PSYFSYUB,01,02001,0,,
10007151,10007151,PSYFSYUB,02,02001,0,,
10007151,10007151,PSYPSYUB,01,02001,0,,
10007151,10007151,PSYPSYUB,02,02001,0,,
10007151,10007151,PSYSESUB,01,02001,0,,
10007151,10007151,PSYSESUB,02,02001,0,,
10007151,10007151,PYPSFYUB,01,08902,0,,
10007151,10007151,PYPSFYUM,01,08901,0,,
10007151,10007151,RADDGCUB,01,13201,0,,
10007151,10007151,RADDGCUB,01,06918,0,,
10007151,10007151,SESPESUB,01,16701,0,,
10007151,10007151,SESSESUB,01,01801,0,,
10007151,10007151,SESSESUB,01,16701,0,,
10007151,10007151,SESSTHUB,01,16701,0,,
10007151,10007151,SESSTHUB,01,16101,0,,
10007151,10007151,SESSTHUB,02,16101,0,,
10007151,10007151,SESSTHUB,02,16701,0,,
10007151,10007151,SOWPRAUB,01,06921,0,,
10007151,10007151,SPJMFYUB,01,10801,0,,
10007151,10007151,SPJMFYUB,02,10801,0,,
10007151,10007151,SPTJOUUB,01,10801,0,,
10007151,10007151,SPTJOUUB,02,10801,0,,
10007152,10007152,BAACFAAF,01,00601,0,,
10007152,10007152,BAACFAAF,01,00501,0,,
10007152,10007152,BAANTAAF,01,03401,0,,
10007152,10007152,BAANTAAF,01,00701,1,https://www.beds.ac.uk/howtoapply/courses/undergraduate/next-year/accounting-and-finance,
10007152,10007152,BAANTAAF,01,00601,0,,
10007152,10007152,BAANTAAF,01,00501,0,,
10007152,10007152,BAAPPAAF,01,00501,0,,
10007152,10007152,BAAPPAAF,01,00601,0,,
10007152,10007152,BAPECABF,01,13901,0,,
10007152,10007152,BAPEDABF,01,13901,0,,
10007152,10007152,BAPEQABF,01,13901,0,,
10007152,10007152,BASPEABF,01,16701,0,,
10007152,10007152,BEAMEAAF,01,09402,0,,
10007152,10007152,BEELEAAF,01,09403,0,,
10007152,10007152,BEMEGAAF,01,09402,0,,
10007152,10007152,BSACFAAF,01,03401,0,,
10007152,10007152,BSACFAAF,01,00501,0,,
10007152,10007152,BSACFAAF,01,00601,0,,
10007152,10007152,BSACFAAF,01,00701,1,https://www.beds.ac.uk/howtoapply/courses/undergraduate/next-year/accounting-and-finance,
10007152,10007152,BSAFFAAF,01,00501,0,,
10007152,10007152,BSAFFAAF,01,00601,0,,
10007152,10007152,BSAFPAAF,01,00601,0,,
10007152,10007152,BSAFPAAF,01,00501,0,,
10007152,10007152,BSANUAAF,01,11102,0,,
10007152,10007152,BSANUABF,01,11102,0,,
10007152,10007152,BSANUACF,01,11102,0,,
10007152,10007152,BSBMAABF,01,07901,0,,
10007152,10007152,BSBMDAAF,01,07301,0,,
10007152,10007152,BSBMDAAP,02,07301,0,,
10007152,10007152,BSCARAAF,01,01101,0,,
10007152,10007152,BSCCSAAF,01,01101,1,https://www.beds.ac.uk/courses/computer-science/,
10007152,10007152,BSCESAAF,01,01101,0,,
10007152,10007152,BSCETABF,01,16701,0,,
10007152,10007152,BSCHNABF,01,11105,0,,
10007152,10007152,BSCNTAAF,01,01101,0,,
10007152,10007152,BSCYSAAF,01,01101,0,,
10007152,10007152,BSFORAAF,01,05601,0,,
10007152,10007152,BSFSFAAF,01,05601,0,,
10007152,10007152,BSHFYAAF,01,03601,0,,
10007152,10007152,BSHLFAAF,01,03601,0,,
10007152,10007152,BSHMPAAF,01,03601,0,,
10007152,10007152,BSHRLAAF,01,03601,0,,
10007152,10007152,BSHRMAAF,01,03601,0,,
10007152,10007152,BSHRPAAF,01,03601,0,,
10007152,10007152,BSMARAAF,01,03501,0,,
10007152,10007152,BSMARAAF,01,18601,0,,
10007152,10007152,BSMHNAAF,01,11103,0,,
10007152,10007152,BSMHNACF,01,11103,0,,
10007152,10007152,BSMIWAAF,01,11106,0,,
10007152,10007152,BSMKPAAF,01,03501,0,,
10007152,10007152,BSOCHAAF,01,01701,0,,
10007152,10007152,BSOCHAAF,01,06906,0,,
10007152,10007152,BSODPAAF,01,06907,0,,
10007152,10007152,BSPCCAAF,01,02001,0,,
10007152,10007152,BSPHYAAF,01,04601,0,,
10007152,10007152,BSPHYAAF,01,06910,0,,
10007152,10007152,BSPSCABF,01,06909,0,,
10007152,10007152,BSPSYAAF,01,02001,0,,
10007152,10007152,BSSACABF,01,16701,0,,
10007152,10007152,BSSOEAAP,02,01101,0,,
10007152,10007152,BSSPRABF,01,16701,0,,
10007152,10007152,BSSPRABF,01,01801,0,,
10007152,10007152,BSSTRABF,01,16701,0,,
10007152,10007152,BSSTRABF,01,14201,0,,
10007152,10007152,FDCONAAF,01,14101,0,,
10007152,10007152,FDCONAAP,02,14101,0,,
10007152,10007152,FDEYEABF,01,13901,0,,
10007152,10007152,FDNASAAF,01,11109,0,,
10007152,10007152,FDNASABF,01,11102,0,,
10007154,10007154,A108,01,05901,0,,
10007154,10007154,B160,01,04601,0,,
10007154,10007154,B160,01,06910,0,,
10007154,10007154,B230,01,06201,0,,
10007154,10007154,B400,01,00301,0,,
10007154,10007154,B723,01,11106,0,,
10007154,10007154,B730,01,11105,0,,
10007154,10007154,B740,01,11102,0,,
10007154,10007154,B767,01,11103,0,,
10007154,10007154,C100,01,13402,0,,
10007154,10007154,C101,01,13403,0,,
10007154,10007154,C152,01,09601,0,,
10007154,10007154,C300,01,13402,0,,
10007154,10007154,C301,01,13403,0,,
10007154,10007154,C630,01,14201,0,,
10007154,10007154,C703,01,13402,0,,
10007154,10007154,C800,01,02001,0,,
10007154,10007154,C803,01,02001,0,,
10007154,10007154,C850,01,02001,0,,
10007154,10007154,CF71,01,12601,0,,
10007154,10007154,D100,01,12001,0,,
10007154,10007154,D100,01,14001,0,,
10007154,10007154,D100,01,05401,0,,
10007154,10007154,D104,01,05401,0,,
10007154,10007154,D104,01,14001,0,,
10007154,10007154,D104,01,12001,0,,
10007154,10007154,D190,01,05401,0,,
10007154,10007154,D190,01,14001,0,,
10007154,10007154,D190,01,12001,0,,
10007154,10007154,F100,01,12602,0,,
10007154,10007154,F101,01,12601,0,,
10007154,10007154,F103,01,12601,0,,
10007154,10007154,F105,01,12601,0,,
10007154,10007154,F300,01,08902,0,,
10007154,10007154,F303,01,08901,0,,
10007154,10007154,F340,01,08901,0,,
10007154,10007154,F344,01,08902,0,,
10007154,10007154,F350,01,08902,0,,
10007154,10007154,F371,01,08901,0,,
10007154,10007154,F3F5,01,08902,0,,
10007154,10007154,F3FM,01,08901,0,,
10007154,10007154,F800,01,20101,0,,
10007154,10007154,FC17,01,12602,0,,
10007154,10007154,FC1R,01,12601,0,,
10007154,10007154,G105,01,08602,0,,
10007154,10007154,G400,01,01101,0,,
10007154,10007154,G404,01,01101,0,,
10007154,10007154,G406,01,01101,0,,
10007154,10007154,G407,01,01101,0,,
10007154,10007154,G4G1,01,01101,0,,
10007154,10007154,G4G7,01,01105,0,,
10007154,10007154,G4G7,01,01101,0,,
10007154,10007154,G4GA,01,01101,0,,
10007154,10007154,G4GB,01,01101,0,,
10007154,10007154,GL11,01,08602,0,,
10007154,10007154,GL11,01,12701,0,,
10007154,10007154,H200,01,03001,0,,
10007154,10007154,H200,01,10001,0,,
10007154,10007154,H200,01,09301,0,,
10007154,10007154,H200,01,08101,0,,
10007154,10007154,H201,01,09302,0,,
10007154,10007154,H201,01,08102,0,,
10007154,10007154,H201,01,10002,0,,
10007154,10007154,H201,01,03002,0,,
10007154,10007154,H20A,01,08102,0,,
10007154,10007154,H20A,01,10002,0,,
10007154,10007154,H20A,01,09302,0,,
10007154,10007154,H20A,01,03002,0,,
10007154,10007154,H20B,01,09301,0,,
10007154,10007154,H20B,01,08101,0,,
10007154,10007154,H20B,01,10005,0,,
10007154,10007154,H20B,01,03001,0,,
10007154,10007154,H300,01,09401,0,,
10007154,10007154,H300,01,09901,0,,
10007154,10007154,H300,01,11601,0,,
10007154,10007154,H302,01,09402,0,,
10007154,10007154,H302,01,09502,0,,
10007154,10007154,H302,01,09902,0,,
10007154,10007154,H302,01,09903,0,,
10007154,10007154,H302,01,11602,0,,
10007154,10007154,H30A,01,11602,0,,
10007154,10007154,H30A,01,09903,0,,
10007154,10007154,H30A,01,09902,0,,
10007154,10007154,H30A,01,09402,0,,
10007154,10007154,H30C,01,09501,0,,
10007154,10007154,H30C,01,09401,0,,
10007154,10007154,H30C,01,11601,0,,
10007154,10007154,H30U,01,09401,0,,
10007154,10007154,H30U,01,09501,0,,
10007154,10007154,H30U,01,11601,0,,
10007154,10007154,H30V,01,09501,0,,
10007154,10007154,H30V,01,09401,0,,
10007154,10007154,H30V,01,11601,0,,
10007154,10007154,H30W,01,11602,0,,
10007154,10007154,H30W,01,09903,0,,
10007154,10007154,H30W,01,09502,0,,
10007154,10007154,H30W,01,09402,0,,
10007154,10007154,H400,01,09501,0,,
10007154,10007154,H400,01,09906,0,,
10007154,10007154,H402,01,09502,0,,
10007154,10007154,H402,01,11602,0,,
10007154,10007154,H402,01,09903,0,,
10007154,10007154,H402,01,09402,0,,
10007154,10007154,H40A,01,09903,0,,
10007154,10007154,H40A,01,09502,0,,
10007154,10007154,H40B,01,09501,0,,
10007154,10007154,H600,01,09401,0,,
10007154,10007154,H601,01,09401,0,,
10007154,10007154,H603,01,09402,0,,
10007154,10007154,H605,01,09401,0,,
10007154,10007154,H606,01,09402,0,,
10007154,10007154,H610,01,09401,0,,
10007154,10007154,H611,01,09401,0,,
10007154,10007154,H612,01,09402,0,,
10007154,10007154,H613,01,09402,0,,
10007154,10007154,H61G,01,09402,0,,
10007154,10007154,H61I,01,09401,0,,
10007154,10007154,H61U,01,09401,0,,
10007154,10007154,H61W,01,09402,0,,
10007154,10007154,H61X,01,09401,0,,
10007154,10007154,H622,01,09402,0,,
10007154,10007154,H62C,01,09401,0,,
10007154,10007154,H62U,01,09401,0,,
10007154,10007154,H62W,01,09402,0,,
10007154,10007154,H700,01,11602,0,,
10007154,10007154,H700,01,09402,0,,
10007154,10007154,H700,01,09903,0,,
10007154,10007154,H700,01,09502,0,,
10007154,10007154,H707,01,09501,0,,
10007154,10007154,H707,01,11601,0,,
10007154,10007154,H708,01,09502,0,,
10007154,10007154,H708,01,09903,0,,
10007154,10007154,H708,01,11602,0,,
10007154,10007154,H70A,01,11602,0,,
10007154,10007154,H70A,01,09502,0,,
10007154,10007154,H70A,01,09402,0,,
10007154,10007154,H715,01,11601,0,,
10007154,10007154,H71A,01,11602,0,,
10007154,10007154,H71A,01,09903,0,,
10007154,10007154,H71B,01,11601,0,,
10007154,10007154,H71X,01,09903,0,,
10007154,10007154,H71X,01,11602,0,,
10007154,10007154,H800,01,08501,0,,
10007154,10007154,H805,01,08501,0,,
10007154,10007154,H806,01,08502,0,,
10007154,10007154,H806,01,09203,0,,
10007154,10007154,H808,01,09203,0,,
10007154,10007154,H808,01,08502,0,,
10007154,10007154,H80X,01,08501,0,,
10007154,10007154,H810,01,08502,0,,
10007154,10007154,H810,01,09203,0,,
10007154,10007154,H81B,01,08502,0,,
10007154,10007154,H81B,01,09203,0,,
10007154,10007154,H81D,01,08501,0,,
10007154,10007154,H81D,01,09203,0,,
10007154,10007154,H8H2,01,09202,0,,
10007154,10007154,H8H2,01,08501,0,,
10007154,10007154,H8HD,01,08501,0,,
10007154,10007154,H8HD,01,09203,0,,
10007154,10007154,H8HF,01,09203,0,,
10007154,10007154,H8HF,01,08502,0,,
10007154,10007154,HVH2,01,09203,0,,
10007154,10007154,HVH2,01,08502,0,,
10007154,10007154,K100,01,00102,0,,
10007154,10007154,K100,01,12102,0,,
10007154,10007154,K230,01,04002,0,,
10007154,10007154,K230,01,04001,0,,
10007154,10007154,K230,01,00102,0,,
10007154,10007154,K230,01,12102,0,,
10007154,10007154,K240,01,04002,0,,
10007154,10007154,K241,01,04001,0,,
10007154,10007154,K24A,01,04001,0,,
10007154,10007154,K24B,01,04002,0,,
10007154,10007154,L1N2,01,00901,0,,
10007154,10007154,L1N2,01,04301,0,,
10007154,10007154,L1N3,01,04301,0,,
10007154,10007154,L1ND,01,04301,0,,
10007154,10007154,L1ND,01,00901,0,,
10007154,10007154,L1NF,01,04301,0,,
10007154,10007154,L1NF,01,00901,0,,
10007154,10007154,L1NF,01,05501,0,,
10007154,10007154,L700,01,20101,0,,
10007154,10007154,M100,01,16401,0,,
10007154,10007154,M100,01,13601,0,,
10007154,10007154,N200,01,00901,0,,
10007154,10007154,N200,01,03401,0,,
10007154,10007154,N200,01,04301,0,,
10007154,10007154,N200,01,05501,0,,
10007154,10007154,N200,01,07501,0,,
10007154,10007154,N410,01,07501,0,,
10007154,10007154,N410,01,00601,0,,
10007154,10007154,N410,01,00901,0,,
10007154,10007154,NN34,01,07501,0,,
10007154,10007154,NN34,01,04301,0,,
10007154,10007154,NN34,01,03701,0,,
10007154,10007154,NN34,01,03401,0,,
10007154,10007154,NN34,01,00601,0,,
10007154,10007154,NN34,01,00901,0,,
10007154,10007154,NN3D,01,04301,0,,
10007154,10007154,NN3D,01,03701,0,,
10007154,10007154,NN3D,01,03401,0,,
10007154,10007154,NN3D,01,00901,0,,
10007154,10007154,NN3D,01,07501,0,,
10007155,10007155,U0056PYC,01,01101,0,,
10007155,10007155,U0074PYC,01,09902,0,,
10007155,10007155,U0092PYC,01,08602,0,,
10007155,10007155,U0132PYC,01,00102,0,,
10007155,10007155,U0132PYC,01,12102,0,,
10007155,10007155,U0143PYC,01,20101,0,,
10007155,10007155,U0177PYC,01,10003,0,,
10007155,10007155,U0177PYC,01,08103,0,,
10007155,10007155,U0177PYC,01,09302,0,,
10007155,10007155,U0177PYC,01,03002,0,,
10007155,10007155,U0178PYC,01,08101,0,,
10007155,10007155,U0178PYC,01,09301,0,,
10007155,10007155,U0178PYC,01,03001,0,,
10007155,10007155,U0178PYC,01,10001,0,,
10007155,10007155,U0203PYC,01,13402,0,,
10007155,10007155,U0252PYC,01,07301,0,,
10007155,10007155,U0252PYC,01,13402,0,,
10007155,10007155,U0256PYC,01,02001,0,,
10007155,10007155,U0567PYC,01,13402,0,,
10007155,10007155,U0570PYC,01,13402,0,,
10007155,10007155,U0580PYC,01,01101,0,,
10007155,10007155,U0592PYC,01,09601,0,,
10007155,10007155,U0594PYC,01,09601,0,,
10007155,10007155,U0704PYC,01,12201,0,,
10007155,10007155,U0707PYC,01,09402,0,,
10007155,10007155,U0707PYC,01,09902,0,,
10007155,10007155,U0716PYC,01,08602,0,,
10007155,10007155,U0961PYC,01,09514,0,,
10007155,10007155,U0961PYC,01,09903,0,,
10007155,10007155,U0968PYC,01,01101,0,,
10007155,10007155,U1264PYC,01,17101,0,,
10007155,10007155,U1264PYC,01,03501,0,,
10007155,10007155,U1504PYC,01,08602,0,,
10007155,10007155,U1671PYC,01,19501,0,,
10007155,10007155,U1732PYC,01,20101,0,,
10007155,10007155,U1810FTC,01,05801,0,,
10007155,10007155,U1824PYC,01,03401,0,,
10007155,10007155,U1826PYC,01,03401,0,,
10007155,10007155,U1889PYC,01,09401,0,,
10007155,10007155,U1889PYC,01,09901,0,,
10007155,10007155,U1912PYC,01,10101,0,,
10007155,10007155,U2074PYC,01,02001,0,,
10007155,10007155,U2150PYC,01,10801,0,,
